kind,name,width,height,format,ppu,pivotX,pivotY,rectX,rectY,rectW,rectH,sourceTexture,category
texture,Pilze,30,80,4,,,,,,,,,other
texture,FishSwimUp,128,16,4,,,,,,,,,mob
texture,WorkSheet2 - Kopie,500,500,12,,,,,,,,,other
texture,green house,500,500,12,,,,,,,,,building
texture,Sword F,704,32,4,,,,,,,,,tool
texture,Brushed Metal 3,512,256,10,,,,,,,,,other
texture,Frog Idle T,128,16,4,,,,,,,,,mob
texture,FirePitNormalMap,200,50,4,,,,,,,,,normalmap
texture,CarotsNormalMap,128,32,12,,,,,,,,,normalmap
texture,WoodFloorBlock4,160,48,4,,,,,,,,,block
texture,Chopping F,128,32,4,,,,,,,,,other
texture,GrassBlock8_NorGrid,160,48,4,,,,,,,,,block
texture,Frog Hopping L,128,16,4,,,,,,,,,mob
texture,PlayerSwimmingUpLeft,88,40,4,,,,,,,,,other
texture,PlayerWalkingAnimation,50,50,4,,,,,,,,,other
texture,FloatingSkullAnimationBackex,288,32,12,,,,,,,,,other
texture,SnowBlock6,160,48,4,,,,,,,,,block
texture,Image1jjj,200,200,10,,,,,,,,,other
texture,UICategoryButtons,200,200,4,,,,,,,,,ui
texture,DropCap Numbers,512,512,12,,,,,,,,,other
texture,SandBlock7,160,48,4,,,,,,,,,block
texture,InventoryBanner,800,300,4,,,,,,,,,other
texture,Image1,20,20,4,,,,,,,,,other
texture,Beehive,46,30,4,,,,,,,,,mob
texture,MagicTableNormalMap,84,40,4,,,,,,,,,normalmap
texture,Digging R,352,32,4,,,,,,,,,other
texture,Digging L,352,32,4,,,,,,,,,other
texture,Tools,100,100,4,,,,,,,,,tool
texture,SnowBlock_NorGrid,160,48,4,,,,,,,,,block
texture,Roboto-Bold SDF Atlas,0,0,1,,,,,,,,,other
texture,Oswald Bold SDF Atlas,0,0,1,,,,,,,,,other
texture,LiberationSans SDF Atlas,0,0,1,,,,,,,,,other
texture,Bangers SDF Atlas,0,0,1,,,,,,,,,other
texture,LiberationSans SDF Atlas,1024,1024,1,,,,,,,,,other
texture,Anton SDF Atlas,0,0,1,,,,,,,,,other
texture,Electronic Highway Sign SDF Atlas,0,0,1,,,,,,,,,other
texture,IsoCore Atlas,1024,1024,1,,,,,,,,,resource
texture,Checkmark,64,64,4,,,,,,,,,other
texture,UISprite,32,32,4,,,,,,,,,ui
texture,Background,32,32,4,,,,,,,,,other
texture,InputFieldBackground,32,32,4,,,,,,,,,other
texture,Knob,64,64,4,,,,,,,,,other
texture,DropdownArrow,64,64,4,,,,,,,,,other
texture,UIMask,32,32,4,,,,,,,,,ui
texture,Font Texture,0,0,4,,,,,,,,,other
texture,StorageUI,400,400,4,,,,,,,,,ui
texture,ISO-CORE TextLogo (1),462,174,4,,,,,,,,,resource
texture,WorldSelectionUI,300,300,4,,,,,,,,,ui
texture,ISO-CORE SDF Atlas,512,512,1,,,,,,,,,resource
texture,Soft,128,128,1,,,,,,,,,other
texture,Font Texture,0,0,4,,,,,,,,,other
texture,UnityWatermark-small,128,58,4,,,,,,,,,nature
texture,EscToExit_back,74,71,4,,,,,,,,,other
texture,EscToExit_Text,267,20,2,,,,,,,,,other
texture,UnityWatermark-trial-big,512,94,2,,,,,,,,,nature
texture,UnityWatermark-trial,76,14,2,,,,,,,,,nature
texture,UnityWatermark-beta,127,17,2,,,,,,,,,nature
texture,UnityWatermark-edu,148,17,2,,,,,,,,,nature
texture,UnityWatermark-dev,115,17,2,,,,,,,,,nature
texture,WarningSign,64,64,2,,,,,,,,,other
texture,UnityWatermark-proto,87,13,2,,,,,,,,,nature
texture,UnityWatermarkPlugin-beta,66,17,2,,,,,,,,,nature
texture,box,12,12,2,,,,,,,,,other
texture,button active,12,12,4,,,,,,,,,ui
texture,button hover,12,12,2,,,,,,,,,ui
texture,button on hover,12,12,2,,,,,,,,,ui
texture,button on,12,12,2,,,,,,,,,ui
texture,button,12,12,2,,,,,,,,,ui
texture,horizontal scrollbar thumb,12,12,2,,,,,,,,,ui
texture,horizontal scrollbar,18,15,2,,,,,,,,,ui
texture,horizontalslider,8,7,2,,,,,,,,,other
texture,slider thumb active,8,12,2,,,,,,,,,other
texture,slider thumb,8,12,2,,,,,,,,,other
texture,slidert humb hover,8,12,2,,,,,,,,,other
texture,toggle active,14,14,2,,,,,,,,,other
texture,toggle hover,14,14,2,,,,,,,,,other
texture,toggle on hover,14,14,2,,,,,,,,,other
texture,toggle on,14,14,2,,,,,,,,,other
texture,toggle on active,14,14,2,,,,,,,,,other
texture,toggle,14,14,2,,,,,,,,,other
texture,vertical scrollbar thumb,12,12,2,,,,,,,,,ui
texture,vertical scrollbar,15,18,2,,,,,,,,,ui
texture,verticalslider,7,8,2,,,,,,,,,other
texture,window on,17,27,2,,,,,,,,,other
texture,window,17,27,2,,,,,,,,,other
texture,textfield,12,12,2,,,,,,,,,other
texture,textfield on,12,12,2,,,,,,,,,other
texture,textfield hover,12,12,2,,,,,,,,,other
texture,UnitySplash-HolographicTrackingLoss,32,32,10,,,,,,,,,other
sprite,,,,,100.0,0.5,0.5,0.0,0.0,2048.0,1024.0,Splash Screen Unity Logo,other
sprite,Circle,,,,256.0,0.5,0.5,0.0,0.0,256.0,256.0,Circle,other
sprite,GrassBlock8_0,,,,16.0,0.5,0.5,0.0,0.0,32.0,48.0,GrassBlock8,block
sprite,Fox_Running_42,,,,16.0,0.5,0.5,104.0,104.0,52.0,52.0,Fox_Running,mob
sprite,Deer_Runing_64x64_31,,,,16.0,0.5,0.5,448.0,256.0,64.0,64.0,Deer_Runing_64x64,mob
sprite,ReworkedStart_8,,,,16.0,0.5,0.5,284.0,351.0,22.0,18.0,ReworkedStart,other
sprite,Armadillo Walk_45,,,,16.0,0.5,0.5,320.0,128.0,64.0,64.0,Armadillo Walk,mob
sprite,KilnExpansion_1,,,,16.0,0.5,0.5,50.0,55.0,22.0,44.0,KilnExpansion,building
sprite,Armadillo Idle_25,,,,16.0,0.5,0.5,64.0,256.0,64.0,64.0,Armadillo Idle,mob
sprite,Farming L_0,,,,16.0,0.5,0.5,0.0,0.0,32.0,32.0,,other
sprite,Starting set_9,,,,16.0,0.5,0.5,39.0,400.0,5.0,6.0,,other
sprite,SnowTileGridExtensionn_2,,,,16.0,0.5,0.5,167.0,314.0,32.0,48.0,,other
sprite,FloatingSkullMob_23,,,,16.0,0.5,0.5,172.0,34.0,9.0,28.0,FloatingSkullMob,mob
sprite,MechanicsUI_11,,,,16.0,0.5,0.5,10.0,39.0,25.0,25.0,MechanicsUI,ui
sprite,Digging L_10,,,,16.0,0.5,0.5,320.0,0.0,32.0,32.0,,other
sprite,Digging B_10,,,,16.0,0.5,0.5,320.0,0.0,32.0,32.0,,other
sprite,MushRooms_75,,,,16.0,0.5,0.5,232.0,9.0,16.0,18.0,MushRooms,plant
sprite,SmallDesertObjects_2,,,,16.0,0.5,0.5,64.0,968.0,32.0,32.0,SmallDesertObjects,other
sprite,ISO-CORE Snow Biome_54,,,,16.0,0.5,0.5,365.0,165.0,33.0,48.0,ISO-CORE Snow Biome,biome
sprite,Image1_68,,,,16.0,0.5,0.5,96.0,968.0,16.0,16.0,Image1,other
sprite,Digging R_0,,,,16.0,0.5,0.5,0.0,0.0,32.0,32.0,,other
sprite,Digging TR_6,,,,16.0,0.5,0.5,192.0,0.0,32.0,32.0,,other
sprite,GrassBlock3_1,,,,16.0,0.5,0.5,32.0,0.0,32.0,48.0,,block
sprite,Sword R_1,,,,16.0,0.5,0.5,32.0,0.0,32.0,32.0,,tool
sprite,ISO-CORE Snow Biome_37,,,,16.0,0.5,0.5,110.0,60.0,37.0,25.0,ISO-CORE Snow Biome,biome
sprite,Sword L_6,,,,16.0,0.5,0.5,192.0,0.0,32.0,32.0,,tool
sprite,PickAx_19,,,,16.0,0.5,0.5,161.0,142.0,25.0,22.0,,other
sprite,Deer_Runing_64x64_27,,,,16.0,0.5,0.5,192.0,256.0,64.0,64.0,Deer_Runing_64x64,mob
sprite,Sword TR_4,,,,16.0,0.5,0.5,128.0,0.0,32.0,32.0,,tool
sprite,SnowBlock7_NorGrid_1,,,,16.0,0.5,0.5,32.0,0.0,32.0,48.0,SnowBlock7_NorGrid,block
sprite,Armadillo Walk_58,,,,16.0,0.5,0.5,128.0,0.0,64.0,64.0,Armadillo Walk,mob
sprite,Player TL_3,,,,16.0,0.5,0.5,42.0,0.0,14.0,20.0,,other
sprite,Armadillo Walk_12,,,,16.0,0.5,0.5,256.0,384.0,64.0,64.0,Armadillo Walk,mob
sprite,Armadillo Walk_15,,,,16.0,0.5,0.5,448.0,384.0,64.0,64.0,Armadillo Walk,mob
sprite,BuildingExpansion_7,,,,16.0,0.5,0.5,17.0,355.0,24.0,25.0,BuildingExpansion,ui
sprite,Frog Hopping BR_4,,,,16.0,0.5,0.5,64.0,0.0,16.0,16.0,Frog Hopping BR,mob
sprite,Image1_27,,,,16.0,0.5,0.5,432.0,984.0,16.0,16.0,Image1,other
sprite,SandBlock_3,,,,16.0,0.5,0.5,96.0,0.0,32.0,48.0,,block
sprite,Image1_76,,,,16.0,0.5,0.5,224.0,968.0,16.0,16.0,Image1,other
sprite,Image1_1,,,,16.0,0.5,0.5,16.0,984.0,16.0,16.0,Image1,other
sprite,Frog Hopping TR_1,,,,16.0,0.5,0.5,16.0,0.0,16.0,16.0,Frog Hopping TR,mob
sprite,Hitting BR_0,,,,16.0,0.5,0.5,0.0,0.0,15.0,18.0,,other
sprite,Deer_Idle_64x64_25,,,,16.0,0.5,0.5,64.0,256.0,64.0,64.0,Deer_Idle_64x64,mob
sprite,PlayerWaklingAnimation_2,,,,16.0,0.5,0.5,56.0,2.0,11.0,18.0,PlayerWaklingAnimation,other
sprite,Fox_Running_1,,,,16.0,0.5,0.5,52.0,364.0,52.0,52.0,Fox_Running,mob
sprite,SandTileBoarderExtension_12,,,,16.0,0.5,0.5,350.0,214.0,32.0,48.0,,other
sprite,PickAx_11,,,,16.0,0.5,0.5,150.0,208.0,29.0,22.0,,other
sprite,ProcessingUiNew_8,,,,16.0,0.5,0.5,164.0,220.0,36.0,14.0,ProcessingUiNew,ui
sprite,GrassBlock_1,,,,16.0,0.5,0.5,32.0,0.0,32.0,48.0,,block
sprite,Deer_Standing_64x64_48,,,,16.0,0.5,0.5,0.0,64.0,64.0,64.0,Deer_Standing_64x64,mob
sprite,Deer_Standing_64x64_62,,,,16.0,0.5,0.5,384.0,0.0,64.0,64.0,Deer_Standing_64x64,mob
sprite,Armadillo Idle_47,,,,16.0,0.5,0.5,448.0,128.0,64.0,64.0,Armadillo Idle,mob
sprite,Starting set_30,,,,16.0,0.5,0.5,229.0,342.0,21.0,17.0,,other
sprite,IronAndGold_0,,,,16.0,0.5,0.5,52.0,17.0,17.0,17.0,,resource
sprite,Deer_Idle_64x64_51,,,,16.0,0.5,0.5,192.0,64.0,64.0,64.0,Deer_Idle_64x64,mob
sprite,Digging L_3,,,,16.0,0.5,0.5,96.0,0.0,32.0,32.0,,other
sprite,NatureExtension_15,,,,16.0,0.5,0.5,77.0,99.0,28.0,28.0,NatureExtension,other
sprite,Deer_Runing_64x64_51,,,,16.0,0.5,0.5,192.0,64.0,64.0,64.0,Deer_Runing_64x64,mob
sprite,GrassBlock8_3,,,,16.0,0.5,0.5,96.0,0.0,32.0,48.0,GrassBlock8,block
sprite,Deer_Runing_64x64_60,,,,16.0,0.5,0.5,256.0,0.0,64.0,64.0,Deer_Runing_64x64,mob
sprite,Frog Idle B_0,,,,16.0,0.5,0.5,0.0,0.0,16.0,16.0,Frog Idle B,mob
sprite,PlayerSwimmingLeft_0,,,,16.0,0.5,0.5,0.0,0.0,22.0,40.0,,other
sprite,SandBlock2_2,,,,16.0,0.5,0.5,64.0,0.0,32.0,48.0,,block
sprite,Deer_Standing_64x64_37,,,,16.0,0.5,0.5,320.0,192.0,64.0,64.0,Deer_Standing_64x64,mob
sprite,Workbench_0,,,,16.0,0.5,0.5,54.0,45.0,44.0,40.0,Workbench,other
sprite,TallSeaGrass_0,,,,16.0,0.5,0.5,0.0,0.0,12.0,36.0,TallSeaGrass,other
sprite,ReworkedStart_20,,,,16.0,0.5,0.5,151.0,250.0,11.0,15.0,ReworkedStart,other
sprite,Frog Hopping B_5,,,,16.0,0.5,0.5,80.0,0.0,16.0,16.0,Frog Hopping B,mob
sprite,NatureExtension_13,,,,16.0,0.5,0.5,169.0,142.0,18.0,15.0,NatureExtension,other
sprite,ISO-CORE Snow Biome_1,,,,16.0,0.5,0.5,36.0,254.0,32.0,48.0,ISO-CORE Snow Biome,biome
sprite,Armadillo Walk_33,,,,16.0,0.5,0.5,64.0,192.0,64.0,64.0,Armadillo Walk,mob
sprite,SnowBlock9_4,,,,16.0,0.5,0.5,128.0,0.0,32.0,48.0,SnowBlock9,block
sprite,WoodFloorBlock6_0,,,,16.0,0.5,0.5,0.0,0.0,32.0,48.0,WoodFloorBlock6,block
sprite,Frog Hopping TL_3,,,,16.0,0.5,0.5,48.0,0.0,16.0,16.0,Frog Hopping TL,mob
sprite,FishSwimUpRight_5,,,,16.0,0.5,0.5,80.0,0.0,16.0,16.0,FishSwimUpRight,mob
sprite,Farming BL_0,,,,16.0,0.5,0.5,0.0,0.0,32.0,32.0,,other
sprite,Copper_1,,,,16.0,0.5,0.5,15.0,39.0,22.0,16.0,,resource
sprite,LilyPads_6,,,,16.0,0.5,0.5,96.0,0.0,16.0,16.0,LilyPads,other
sprite,Chopping BL_1,,,,16.0,0.5,0.5,32.0,0.0,32.0,32.0,,other
sprite,PlayerSwimmingDownLeft_1,,,,16.0,0.5,0.5,22.0,0.0,22.0,40.0,,other
sprite,Sword L_16,,,,16.0,0.5,0.5,512.0,0.0,32.0,32.0,,tool
sprite,Frog Idle L_3,,,,16.0,0.5,0.5,48.0,0.0,16.0,16.0,Frog Idle L,mob
sprite,AnimatedWatter_0,,,,16.0,0.5,0.5,2.0,331.0,32.0,48.0,,other
sprite,Armadillo Idle_21,,,,16.0,0.5,0.5,320.0,320.0,64.0,64.0,Armadillo Idle,mob
sprite,testPlant_0,,,,16.0,0.5,0.5,6.0,18.0,8.0,18.0,testPlant,plant
sprite,Tools_8,,,,16.0,0.5,0.5,32.0,24.0,17.0,17.0,,tool
sprite,Fox_Running_15,,,,16.0,0.5,0.5,364.0,312.0,52.0,52.0,Fox_Running,mob
sprite,Image1_89,,,,16.0,0.5,0.5,432.0,968.0,16.0,16.0,Image1,other
sprite,Armadillo Idle_58,,,,16.0,0.5,0.5,128.0,0.0,64.0,64.0,Armadillo Idle,mob
sprite,Starting set_23,,,,16.0,0.5,0.5,229.0,364.0,21.0,16.0,,other
sprite,Starting set_36,,,,16.0,0.5,0.5,189.0,197.0,32.0,48.0,,other
sprite,Image1_72,,,,16.0,0.5,0.5,160.0,968.0,16.0,16.0,Image1,other
sprite,Armadillo Idle_50,,,,16.0,0.5,0.5,128.0,64.0,64.0,64.0,Armadillo Idle,mob
sprite,Sword B_5,,,,16.0,0.5,0.5,160.0,0.0,32.0,32.0,,tool
sprite,GrassBlock6_1,,,,16.0,0.5,0.5,32.0,0.0,32.0,48.0,,block
sprite,Fox_Idle_1,,,,16.0,0.5,0.5,52.0,364.0,52.0,52.0,Fox_Idle,mob
sprite,SlimeAnimation_4,,,,16.0,0.5,0.5,120.0,152.0,30.0,18.0,SlimeAnimation,mob
sprite,FloatingSkullMob_7,,,,16.0,0.5,0.5,236.0,98.0,9.0,28.0,FloatingSkullMob,mob
sprite,Armadillo Walk_23,,,,16.0,0.5,0.5,448.0,320.0,64.0,64.0,Armadillo Walk,mob
sprite,SandBlock3_NorGrid_3,,,,16.0,0.5,0.5,96.0,0.0,32.0,48.0,SandBlock3_NorGrid,block
sprite,GoldIronCoalStones_1,,,,16.0,0.5,0.5,83.0,112.0,22.0,17.0,GoldIronCoalStones,resource
sprite,FirstItems_2,,,,16.0,0.5,0.5,42.0,39.0,17.0,17.0,,item
sprite,Starting set_6,,,,16.0,0.5,0.5,239.0,424.0,32.0,48.0,,other
sprite,Deer_Standing_64x64_41,,,,16.0,0.5,0.5,64.0,128.0,64.0,64.0,Deer_Standing_64x64,mob
sprite,Player SL_0,,,,16.0,0.5,0.5,0.0,0.0,12.0,19.0,,other
sprite,Frog Hopping BR_0,,,,16.0,0.5,0.5,0.0,0.0,16.0,16.0,Frog Hopping BR,mob
sprite,Sword BL_14,,,,16.0,0.5,0.5,448.0,0.0,32.0,32.0,,tool
sprite,MushRooms_16,,,,16.0,0.5,0.5,204.0,202.0,9.0,10.0,MushRooms,plant
sprite,Frog Idle TR_6,,,,16.0,0.5,0.5,96.0,0.0,16.0,16.0,Frog Idle TR,mob
sprite,Image1_59,,,,16.0,0.5,0.5,944.0,984.0,16.0,16.0,Image1,other
sprite,Sword TL_4,,,,16.0,0.5,0.5,128.0,0.0,32.0,32.0,,tool
sprite,ISO-CORE Snow Biome_36,,,,16.0,0.5,0.5,68.0,66.0,23.0,18.0,ISO-CORE Snow Biome,biome
sprite,Image1_22,,,,16.0,0.5,0.5,352.0,984.0,16.0,16.0,Image1,other
sprite,Image1_106,,,,16.0,0.5,0.5,704.0,968.0,16.0,16.0,Image1,other
sprite,Sword F_10,,,,16.0,0.5,0.5,320.0,0.0,32.0,32.0,,tool
sprite,Fox_Idle_46,,,,16.0,0.5,0.5,312.0,104.0,52.0,52.0,Fox_Idle,mob
sprite,Fox_Running_34,,,,16.0,0.5,0.5,104.0,156.0,52.0,52.0,Fox_Running,mob
sprite,MushRooms_73,,,,16.0,0.5,0.5,169.0,9.0,13.0,12.0,MushRooms,plant
sprite,DirtBlockWithRocks2_NorGrid_4,,,,16.0,0.5,0.5,128.0,0.0,32.0,48.0,DirtBlockWithRocks2_NorGrid,block
sprite,Chopping L_3,,,,16.0,0.5,0.5,96.0,0.0,30.0,32.0,,other
sprite,GrassBlock6_NorGrid_1,,,,16.0,0.5,0.5,32.0,0.0,32.0,48.0,GrassBlock6_NorGrid,block
sprite,FishSwimDownRight_1,,,,16.0,0.5,0.5,16.0,0.0,16.0,16.0,FishSwimDownRight,mob
sprite,MushRooms_27,,,,16.0,0.5,0.5,239.0,176.0,6.0,5.0,MushRooms,plant
sprite,DirtPath_2,,,,16.0,0.5,0.5,100.0,97.0,32.0,48.0,DirtPath,path
sprite,PickAx_5,,,,16.0,0.5,0.5,121.0,227.0,10.0,32.0,,other
sprite,Armadillo Walk_44,,,,16.0,0.5,0.5,256.0,128.0,64.0,64.0,Armadillo Walk,mob
sprite,Digging TL_3,,,,16.0,0.5,0.5,96.0,0.0,32.0,32.0,,other
sprite,Armadillo Idle_3,,,,16.0,0.5,0.5,192.0,448.0,64.0,64.0,Armadillo Idle,mob
sprite,FirePit_7,,,,16.0,0.5,0.5,158.0,13.0,20.0,30.0,,other
sprite,TreeSapplings_3,,,,15.0,0.5,0.5,60.0,0.0,20.0,20.0,TreeSapplings,tree
sprite,GrassBlock6_4,,,,16.0,0.5,0.5,128.0,0.0,32.0,48.0,,block
sprite,RuinPillars_2,,,,16.0,0.5,0.5,48.0,0.0,24.0,60.0,RuinPillars,ui
sprite,LightTest_0,,,,16.0,0.5,0.5,139.0,281.0,32.0,32.0,LightTest,other
sprite,Pilze_7,,,,16.0,0.5,0.5,16.0,8.0,12.0,16.0,,other
sprite,Sword TL_20,,,,16.0,0.5,0.5,640.0,0.0,32.0,32.0,,tool
sprite,Image1_26,,,,16.0,0.5,0.5,416.0,984.0,16.0,16.0,Image1,other
sprite,Sword L_8,,,,16.0,0.5,0.5,256.0,0.0,32.0,32.0,,tool
sprite,DesertDecoration_6,,,,16.0,0.5,0.5,132.0,0.0,22.0,18.0,DesertDecoration,other
sprite,ISO-CORE Snow Biome_18,,,,16.0,0.5,0.5,286.0,127.0,21.0,16.0,ISO-CORE Snow Biome,biome
sprite,Fox_Default_Run_2,,,,16.0,0.5,0.5,96.0,0.0,48.0,48.0,Fox_Default_Run,mob
sprite,Digging BR_8,,,,16.0,0.5,0.5,256.0,0.0,32.0,32.0,,other
sprite,Deer_Idle_64x64_12,,,,16.0,0.5,0.5,256.0,384.0,64.0,64.0,Deer_Idle_64x64,mob
sprite,StonePath_26,,,,16.0,0.5,0.5,16.0,104.0,32.0,48.0,,path
sprite,ISO-CORE Snow Biome_11,,,,16.0,0.5,0.5,6.0,124.0,11.0,13.0,ISO-CORE Snow Biome,biome
sprite,ItemBubble_0,,,,16.0,0.5,0.5,4.0,2.0,20.0,24.0,ItemBubble,item
sprite,StonePath_13,,,,16.0,0.5,0.5,50.0,251.0,32.0,47.0,,path
sprite,Sword TR_18,,,,16.0,0.5,0.5,576.0,0.0,32.0,32.0,,tool
sprite,Armadillo Walk_22,,,,16.0,0.5,0.5,384.0,320.0,64.0,64.0,Armadillo Walk,mob
sprite,Hitting BR_1,,,,16.0,0.5,0.5,15.0,0.0,15.0,18.0,,other
sprite,FishIdle_1,,,,16.0,0.5,0.5,16.0,0.0,16.0,16.0,FishIdle,mob
sprite,EffectDisplay_24,,,,16.0,0.5,0.5,88.0,66.0,22.0,22.0,EffectDisplay,effect
sprite,Sword R_10,,,,16.0,0.5,0.5,320.0,0.0,32.0,32.0,,tool
sprite,ISO-CORE Snow Biome_2,,,,16.0,0.5,0.5,71.0,254.0,32.0,48.0,ISO-CORE Snow Biome,biome
sprite,Starting set_2,,,,16.0,0.5,0.5,99.0,424.0,32.0,48.0,,other
sprite,MushRooms_70,,,,16.0,0.5,0.5,74.0,8.0,13.0,13.0,MushRooms,plant
sprite,decorativeFoliage_38,,,,16.0,0.5,0.5,55.0,70.0,21.0,11.0,decorativeFoliage,other
sprite,Image1_81,,,,16.0,0.5,0.5,304.0,968.0,16.0,16.0,Image1,other
sprite,Fox_Default_Run_4,,,,16.0,0.5,0.5,192.0,0.0,48.0,48.0,Fox_Default_Run,mob
sprite,MushRooms_59,,,,16.0,0.5,0.5,9.0,37.0,14.0,20.0,MushRooms,plant
sprite,Deer_Standing_64x64_54,,,,16.0,0.5,0.5,384.0,64.0,64.0,64.0,Deer_Standing_64x64,mob
sprite,EffectIcons_2,,,,16.0,0.5,0.5,32.0,64.0,16.0,16.0,EffectIcons,ui
sprite,Deer_Idle_64x64_23,,,,16.0,0.5,0.5,448.0,320.0,64.0,64.0,Deer_Idle_64x64,mob
sprite,SnowBlock6_NorGrid_0,,,,16.0,0.5,0.5,0.0,0.0,32.0,48.0,SnowBlock6_NorGrid,block
sprite,Armadillo Idle_48,,,,16.0,0.5,0.5,0.0,64.0,64.0,64.0,Armadillo Idle,mob
sprite,Fox_Idle_39,,,,16.0,0.5,0.5,364.0,156.0,52.0,52.0,Fox_Idle,mob
sprite,Fox_Idle_7,,,,16.0,0.5,0.5,364.0,364.0,52.0,52.0,Fox_Idle,mob
sprite,Chopping TL_0,,,,16.0,0.5,0.5,0.0,0.0,32.0,32.0,,other
sprite,Sword F_5,,,,16.0,0.5,0.5,160.0,2.0,32.0,30.0,,tool
sprite,Deer_Standing_64x64_44,,,,16.0,0.5,0.5,256.0,128.0,64.0,64.0,Deer_Standing_64x64,mob
sprite,Sword B_16,,,,16.0,0.5,0.5,512.0,0.0,32.0,32.0,,tool
sprite,PlayerSwimmingIdle_7,,,,16.0,0.5,0.5,154.0,0.0,22.0,40.0,,other
sprite,Chopping BL_0,,,,16.0,0.5,0.5,0.0,0.0,32.0,32.0,,other
sprite,Armadillo Idle_53,,,,16.0,0.5,0.5,320.0,64.0,64.0,64.0,Armadillo Idle,mob
sprite,Sand_1,,,,16.0,0.5,0.5,59.0,148.0,21.0,15.0,,other
sprite,Armadillo Walk_57,,,,16.0,0.5,0.5,64.0,0.0,64.0,64.0,Armadillo Walk,mob
sprite,SlimeAnimation_13,,,,16.0,0.5,0.5,60.0,53.0,30.0,18.0,SlimeAnimation,mob
sprite,WoodFloorBlock5_0,,,,16.0,0.5,0.5,0.0,0.0,32.0,48.0,WoodFloorBlock5,block
sprite,Digging BL_7,,,,16.0,0.5,0.5,224.0,0.0,32.0,32.0,,other
sprite,Firefly_1,,,,16.0,0.5,0.5,8.0,0.0,8.0,8.0,Firefly,mob
sprite,BuildingExpansion_11,,,,16.0,0.5,0.5,2.0,275.0,48.0,33.0,BuildingExpansion,ui
sprite,SoilBlock_NorGrid_2,,,,16.0,0.5,0.5,64.0,0.0,32.0,48.0,SoilBlock_NorGrid,block
sprite,PickAx_2,,,,16.0,0.5,0.5,134.0,262.0,10.0,32.0,,other
sprite,Farming B_2,,,,16.0,0.5,0.5,64.0,0.0,32.0,32.0,,other
sprite,Fox_Running_38,,,,16.0,0.5,0.5,312.0,156.0,52.0,52.0,Fox_Running,mob
sprite,VoidRoot_3,,,,16.0,0.5,0.5,48.0,0.0,16.0,16.0,VoidRoot,other
sprite,BuildingExpansion_13,,,,16.0,0.5,0.5,15.0,234.0,32.0,24.0,BuildingExpansion,ui
sprite,Fox_Running_58,,,,16.0,0.5,0.5,104.0,0.0,52.0,52.0,Fox_Running,mob
sprite,WoodFloorBlock11_2,,,,16.0,0.5,0.5,64.0,0.0,32.0,48.0,WoodFloorBlock11,block
sprite,Sword BR_10,,,,16.0,0.5,0.5,486.0,0.0,32.3,32.0,,tool
sprite,Armadillo Walk_18,,,,16.0,0.5,0.5,128.0,320.0,64.0,64.0,Armadillo Walk,mob
sprite,Sword TL_15,,,,16.0,0.5,0.5,480.0,0.0,32.0,32.0,,tool
sprite,FirePit_4,,,,16.0,0.5,0.5,95.0,13.0,20.0,30.0,,other
sprite,PineTree_6,,,,16.0,0.5,0.5,308.0,21.0,35.0,48.0,PineTree,tree
sprite,Deer_Idle_64x64_14,,,,16.0,0.5,0.5,384.0,384.0,64.0,64.0,Deer_Idle_64x64,mob
sprite,SandBlock4_3,,,,16.0,0.5,0.5,96.0,0.0,32.0,48.0,,block
sprite,MushRooms_60,,,,16.0,0.5,0.5,40.0,36.0,12.0,23.0,MushRooms,plant
sprite,SandBlock6_1,,,,16.0,0.5,0.5,32.0,0.0,32.0,48.0,,block
sprite,Sword R_7,,,,16.0,0.5,0.5,224.0,0.0,32.0,32.0,,tool
sprite,Starting set_31,,,,16.0,0.5,0.5,14.0,197.0,32.0,48.0,,other
sprite,Frog Hopping BL_0,,,,16.0,0.5,0.5,0.0,0.0,16.0,16.0,Frog Hopping BL,mob
sprite,SandBlock_1,,,,16.0,0.5,0.5,32.0,0.0,32.0,48.0,,block
sprite,Sword BL_9,,,,16.0,0.5,0.5,288.0,0.0,32.0,32.0,,tool
sprite,SandBlock6_NorGrid_0,,,,16.0,0.5,0.5,0.0,0.0,32.0,48.0,SandBlock6_NorGrid,block
sprite,Sword BR_5,,,,16.0,0.5,0.5,251.0,0.0,32.3,32.0,,tool
sprite,ItemsSandCopperLeatherGlass_4,,,,16.0,0.5,0.5,77.0,79.0,17.0,17.0,,resource
sprite,Fox_Running_54,,,,16.0,0.5,0.5,312.0,52.0,52.0,52.0,Fox_Running,mob
sprite,MushRooms_12,,,,16.0,0.5,0.5,108.0,201.0,9.0,12.0,MushRooms,plant
sprite,Image1_104,,,,16.0,0.5,0.5,672.0,968.0,16.0,16.0,Image1,other
sprite,ButtonsUI_3,,,,16.0,0.5,0.5,56.0,69.0,11.0,18.0,ButtonsUI,ui
sprite,TreeExpansion_6,,,,16.0,0.5,0.5,74.0,371.0,36.0,48.0,TreeExpansion,tree
sprite,Frog Hopping BR_1,,,,16.0,0.5,0.5,16.0,0.0,16.0,16.0,Frog Hopping BR,mob
sprite,Sword L_9,,,,16.0,0.5,0.5,288.0,0.0,32.0,32.0,,tool
sprite,Image1_57,,,,16.0,0.5,0.5,912.0,984.0,16.0,16.0,Image1,other
sprite,SnowBlock2_1,,,,16.0,0.5,0.5,32.0,0.0,32.0,48.0,SnowBlock2,block
