"Path","Category","Subcategory","AssetName","TypeName","BodyTypes","AnimationCount","Animations","VariantCount","Variants","RecolorMaterial","RecolorPalettes","LayerCount","LayerPaths","Licenses","AuthorCount"
"hair/afro/hair_flat_top_straight.json","hair","afro","Flat top straight","hair","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","hair","ulpc;lpcr;all.lpcr","1","hair/flat_top_straight/adult/","CC0","2"
"hair/afro/hair_natural.json","hair","afro","Natural","hair","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","hair","ulpc;lpcr;all.lpcr","1","hair/natural/adult/","CC0","2"
"hair/afro/hair_twists_fade.json","hair","afro","Twists fade","hair","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","hair","ulpc;lpcr;all.lpcr","1","hair/twists_fade/adult/","CC0","1"
"hair/afro/hair_twists_straight.json","hair","afro","Twists straight","hair","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","hair","ulpc;lpcr;all.lpcr","1","hair/twists_straight/adult/","CC0","1"
"hair/bald/hair_balding.json","hair","bald","Balding","hair","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","hair","ulpc;lpcr;all.lpcr","1","hair/balding/adult/","OGA-BY 3.0","1"
"hair/bald/hair_buzzcut.json","hair","bald","Buzzcut","hair","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","hair","ulpc;lpcr;all.lpcr","1","hair/buzzcut/adult/","OGA-BY 3.0","1"
"hair/bald/hair_high_and_tight.json","hair","bald","High and tight","hair","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","hair","ulpc;lpcr;all.lpcr","1","hair/high_and_tight/adult/","CC-BY-SA 3.0;GPL 3.0","2"
"hair/bald/hair_longhawk.json","hair","bald","Longhawk","hair","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","hair","ulpc;lpcr;all.lpcr","1","hair/longhawk/adult/","CC-BY-SA 3.0;GPL 3.0","2"
"hair/bald/hair_shorthawk.json","hair","bald","Shorthawk","hair","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","hair","ulpc;lpcr;all.lpcr","1","hair/shorthawk/adult/","CC-BY-SA 3.0;GPL 3.0","2"
"hair/beards/beards_5oclock_shadow.json","hair","beards","5 O'clock Shadow","beard","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","hair","ulpc;lpcr;all.lpcr","1","beards/beard/5oclock_shadow/","CC-BY-SA 3.0;GPL 3.0","3"
"hair/beards/beards_beard.json","hair","beards","Basic Beard","beard","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","hair","ulpc;lpcr;all.lpcr","1","beards/beard/basic/","CC-BY-SA 3.0;GPL 3.0","2"
"hair/beards/beards_medium.json","hair","beards","Medium Beard","beard","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","hair","ulpc;lpcr;all.lpcr","1","beards/beard/medium/","OGA-BY 3.0","1"
"hair/beards/beards_trimmed.json","hair","beards","Trimmed Beard","beard","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","hair","ulpc;lpcr;all.lpcr","1","beards/beard/trimmed/","OGA-BY 3.0","1"
"hair/beards/beards_winter.json","hair","beards","Winter Beard","beard","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","hair","ulpc;lpcr;all.lpcr","1","beards/beard/winter/female/;beards/beard/winter/male/","CC0","1"
"hair/bob/hair_bob.json","hair","bob","Bob","hair","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","hair","ulpc;lpcr;all.lpcr","1","hair/bob/adult/","CC0","2"
"hair/bob/hair_bob_side_part.json","hair","bob","Bob side part","hair","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","hair","ulpc;lpcr;all.lpcr","1","hair/bob_side_part/adult/","CC0","3"
"hair/bob/hair_lob.json","hair","bob","Lob","hair","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","hair","ulpc;lpcr;all.lpcr","1","hair/lob/adult/","CC0","1"
"hair/bob/hair_relm_short.json","hair","bob","Relm Short","hair","child;female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","hair","ulpc;lpcr;all.lpcr","1","hair/relm_short/adult/;hair/relm_short/child/","CC-BY 3.0+;GPL 3.0;OGA-BY 3.0+","1"
"hair/braids/hair_bangs_bun.json","hair","braids","Bangs bun","hair","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","hair","ulpc;lpcr;all.lpcr","1","hair/bangs_bun/adult/","CC0","2"
"hair/braids/hair_braid.json","hair","braids","Braid","hair","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","hair","ulpc;lpcr;all.lpcr","2","hair/braid/adult/bg/;hair/braid/adult/fg/","CC-BY-SA 3.0;GPL 2.0;GPL 3.0;OGA-BY 3.0","2"
"hair/braids/hair_braid2.json","hair","braids","Braid2","hair","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","hair","ulpc;lpcr;all.lpcr","2","hair/braid2/adult/bg/;hair/braid2/adult/fg/","CC-BY-SA 3.0;GPL 3.0","2"
"hair/braids/hair_half_up.json","hair","braids","Half up","hair","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","hair","ulpc;lpcr;all.lpcr","1","hair/half_up/adult/","OGA-BY 3.0","1"
"hair/braids/hair_high_ponytail.json","hair","braids","High ponytail","hair","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","hair","ulpc;lpcr;all.lpcr","2","hair/high_ponytail/adult/bg/;hair/high_ponytail/adult/fg/","OGA-BY 3.0","3"
"hair/braids/hair_long_tied.json","hair","braids","Long tied","hair","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","","","2","hair/long_tied/adult/bg/;hair/long_tied/adult/fg/","CC0","3"
"hair/braids/hair_topknot_long.json","hair","braids","Long Topknot","hair","child;female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","hair","ulpc;lpcr;all.lpcr","3","hair/extensions/ponytails/topknot_long/adult/bg/;hair/extensions/ponytails/topknot_long/adult/fg/;hair/extensions/ponytails/topknot_long/child/bg/;hair/extensions/ponytails/topknot_long/child/fg/;hair/parted_side_bangs/adult/;hair/parted_side_bangs/child/","CC-BY 3.0+;CC-BY-SA 3.0;GPL 3.0;OGA-BY 3.0+","1"
"hair/braids/hair_topknot_long2.json","hair","braids","Long Topknot 2","hair","child;female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","hair","ulpc;lpcr;all.lpcr","3","hair/extensions/ponytails/topknot_long/adult/bg/;hair/extensions/ponytails/topknot_long/adult/fg/;hair/extensions/ponytails/topknot_long/child/bg/;hair/extensions/ponytails/topknot_long/child/fg/;hair/parted_side_bangs2/adult/;hair/parted_side_bangs2/child/","CC-BY 3.0+;CC-BY-SA 3.0;GPL 3.0;OGA-BY 3.0+","1"
"hair/braids/hair_ponytail.json","hair","braids","Ponytail","hair","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","hair","ulpc;lpcr;all.lpcr","2","hair/ponytail/adult/bg/;hair/ponytail/adult/fg/","CC-BY-SA 3.0;GPL 3.0","2"
"hair/braids/hair_ponytail2.json","hair","braids","Ponytail2","hair","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","hair","ulpc;lpcr;all.lpcr","2","hair/ponytail2/adult/bg/;hair/ponytail2/adult/fg/","CC-BY-SA 3.0;GPL 3.0;OGA-BY 3.0","3"
"hair/braids/hair_relm_ponytail.json","hair","braids","Relm w/Ponytail","hair","child;female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","hair","ulpc;lpcr;all.lpcr","3","hair/relm_ponytail/adult/bg/;hair/relm_ponytail/adult/fg/;hair/relm_ponytail/adult/mg/;hair/relm_ponytail/child/bg/;hair/relm_ponytail/child/fg/;hair/relm_ponytail/child/mg/","CC-BY 3.0+;GPL 3.0;OGA-BY 3.0+","1"
"hair/braids/hair_relm_xlong.json","hair","braids","Relm XLong","hair","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","hair","ulpc;lpcr;all.lpcr","2","hair/relm_xlong/adult/bg/;hair/relm_xlong/adult/fg/","CC-BY 3.0+;GPL 3.0;OGA-BY 3.0+","1"
"hair/braids/hair_topknot_short.json","hair","braids","Short Topknot","hair","child;female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","hair","ulpc;lpcr;all.lpcr","2","hair/extensions/ponytails/topknot_short/adult/;hair/extensions/ponytails/topknot_short/child/;hair/parted_side_bangs/adult/;hair/parted_side_bangs/child/","CC-BY 3.0+;CC-BY-SA 3.0;GPL 3.0;OGA-BY 3.0+","1"
"hair/braids/hair_topknot_short2.json","hair","braids","Short Topknot 2","hair","child;female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","hair","ulpc;lpcr;all.lpcr","2","hair/extensions/ponytails/topknot_short/adult/;hair/extensions/ponytails/topknot_short/child/;hair/parted_side_bangs2/adult/;hair/parted_side_bangs2/child/","CC-BY 3.0+;CC-BY-SA 3.0;GPL 3.0;OGA-BY 3.0+","1"
"hair/braids/hair_shoulderl.json","hair","braids","Shoulderl","hair","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","hair","ulpc;lpcr;all.lpcr","2","hair/shoulderl/adult/bg/;hair/shoulderl/adult/fg/","CC-BY-SA 3.0;GPL 3.0;OGA-BY 3.0","3"
"hair/braids/hair_shoulderr.json","hair","braids","Shoulderr","hair","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","hair","ulpc;lpcr;all.lpcr","2","hair/shoulderr/adult/bg/;hair/shoulderr/adult/fg/","CC-BY-SA 3.0;GPL 3.0;OGA-BY 3.0","3"
"hair/curly/hair_curly_long.json","hair","curly","Curly long","hair","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","hair","ulpc;lpcr;all.lpcr","1","hair/curly_long/adult/","OGA-BY 3.0","1"
"hair/curly/hair_curly_short.json","hair","curly","Curly short","hair","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","hair","ulpc;lpcr;all.lpcr","1","hair/curly_short/adult/","OGA-BY 3.0","1"
"hair/curly/hair_curly_short2.json","hair","curly","Curly short 2","hair","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","hair","ulpc;lpcr;all.lpcr","1","hair/curly_short2/adult/","OGA-BY 3.0","1"
"hair/curly/hair_jewfro.json","hair","curly","Jewfro","hair","child;female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","hair","ulpc;lpcr;all.lpcr","1","hair/jewfro/adult/;hair/jewfro/child/","CC-BY 3.0+;CC-BY-SA 3.0;GPL 3.0;OGA-BY 3.0+","1"
"hair/curly/hair_curls_large.json","hair","curly","Large Curls","hair","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","hair","ulpc;lpcr;all.lpcr","2","hair/curls_large/adult/bg/;hair/curls_large/adult/fg/","CC-BY 3.0+;GPL 3.0+;OGA-BY 3.0+","1"
"hair/curly/hair_curls_large_xlong.json","hair","curly","Large Curls XLong","hair","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","hair","ulpc;lpcr;all.lpcr","2","hair/curls_large_xlong/adult/bg/;hair/curls_large_xlong/adult/fg/","CC-BY 3.0+;GPL 3.0+;OGA-BY 3.0+","1"
"hair/extensions/bangs/hairext_braidl.json","hair","extensions/bangs","Left Braid","hairextl","child;female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","hair","ulpc;lpcr;all.lpcr","1","hair/extensions/bangs/braidl/adult/;hair/extensions/bangs/braidl/child/","CC-BY 3.0+;CC-BY-SA 3.0;GPL 3.0;OGA-BY 3.0+","1"
"hair/extensions/bangs/hairext_long_straightl.json","hair","extensions/bangs","Left Long Straight","hairextl","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","hair","ulpc;lpcr;all.lpcr","1","hair/extensions/bangs/long_straightl/adult/","CC-BY 3.0+;GPL 3.0;OGA-BY 3.0+","1"
"hair/extensions/bangs/hairext_long_wavyl.json","hair","extensions/bangs","Left Long Wavy","hairextl","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","hair","ulpc;lpcr;all.lpcr","1","hair/extensions/bangs/long_wavyl/adult/","CC-BY 3.0+;GPL 3.0;OGA-BY 3.0+","1"
"hair/extensions/bangs/hairext_xlong_bangl.json","hair","extensions/bangs","Left XLong Bang","hairextl","child;female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","hair","ulpc;lpcr;all.lpcr","1","hair/extensions/bangs/xlong_bangl/adult/;hair/extensions/bangs/xlong_bangl/child/","CC-BY 3.0+;GPL 3.0;OGA-BY 3.0+","1"
"hair/extensions/bangs/hairext_xlong_braidl.json","hair","extensions/bangs","Left XLong Braid","hairextl","child;female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","hair","ulpc;lpcr;all.lpcr","2","hair/extensions/bangs/xlong_braidl/adult/bg/;hair/extensions/bangs/xlong_braidl/adult/fg/;hair/extensions/bangs/xlong_braidl/child/bg/;hair/extensions/bangs/xlong_braidl/child/fg/","CC-BY 3.0+;GPL 3.0;OGA-BY 3.0+","1"
"hair/extensions/bangs/hairext_xlong_curlyl.json","hair","extensions/bangs","Left XLong Curly","hairextl","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","hair","ulpc;lpcr;all.lpcr","1","hair/extensions/bangs/xlong_curlyl/adult/","CC-BY 3.0+;GPL 3.0;OGA-BY 3.0+","1"
"hair/extensions/bangs/hairext_xlong_wavyl.json","hair","extensions/bangs","Left XLong Wavy","hairextl","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","hair","ulpc;lpcr;all.lpcr","1","hair/extensions/bangs/xlong_wavyl/adult/","CC-BY 3.0+;GPL 3.0;OGA-BY 3.0+","1"
"hair/extensions/bangs/hairext_braidr.json","hair","extensions/bangs","Right Braid","hairextr","child;female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","hair","ulpc;lpcr;all.lpcr","1","hair/extensions/bangs/braidr/adult/;hair/extensions/bangs/braidr/child/","CC-BY 3.0+;CC-BY-SA 3.0;GPL 3.0;OGA-BY 3.0+","1"
"hair/extensions/bangs/hairext_long_straightr.json","hair","extensions/bangs","Right Long Straight","hairextr","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","hair","ulpc;lpcr;all.lpcr","1","hair/extensions/bangs/long_straightr/adult/","CC-BY 3.0+;GPL 3.0;OGA-BY 3.0+","1"
"hair/extensions/bangs/hairext_long_wavyr.json","hair","extensions/bangs","Right Long Wavy","hairextr","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","hair","ulpc;lpcr;all.lpcr","1","hair/extensions/bangs/long_wavyr/adult/","CC-BY 3.0+;GPL 3.0;OGA-BY 3.0+","1"
"hair/extensions/bangs/hairext_xlong_bangr.json","hair","extensions/bangs","Right XLong Bang","hairextr","child;female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","hair","ulpc;lpcr;all.lpcr","1","hair/extensions/bangs/xlong_bangr/adult/;hair/extensions/bangs/xlong_bangr/child/","CC-BY 3.0+;GPL 3.0;OGA-BY 3.0+","1"
"hair/extensions/bangs/hairext_xlong_braidr.json","hair","extensions/bangs","Right XLong Braid","hairextr","child;female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","hair","ulpc;lpcr;all.lpcr","2","hair/extensions/bangs/xlong_braidr/adult/bg/;hair/extensions/bangs/xlong_braidr/adult/fg/;hair/extensions/bangs/xlong_braidr/child/bg/;hair/extensions/bangs/xlong_braidr/child/fg/","CC-BY 3.0+;GPL 3.0;OGA-BY 3.0+","1"
